provider,plan_details,user_id,payment_history
Digi,RM55 Monthly Plan,07475999-d3d8-4514-b9f6-139287d98bf5,"[{""month"": ""2024-11"", ""amount"": 470.49, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 467.76, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 482.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 145.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 413.59, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 221.28, ""status"": ""Paid""}]"
Celcom,RM132 Monthly Plan,2fe77c0a-a17e-4336-87d6-9cf81e35acb2,"[{""month"": ""2024-11"", ""amount"": 396.84, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 205.04, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 108.44, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 135.66, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 207.46, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 126.39, ""status"": ""Paid""}]"
Celcom,RM99 Monthly Plan,a121e699-6141-4bcc-9235-d7403be2ff87,"[{""month"": ""2024-11"", ""amount"": 247.36, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 240.95, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 366.3, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 275.54, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 162.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 493.24, ""status"": ""Paid""}]"
Maxis,RM51 Monthly Plan,b2bc54f7-5ef8-401f-9af1-5070f4b40fef,"[{""month"": ""2024-11"", ""amount"": 287.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 485.31, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 185.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 473.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 405.91, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 78.97, ""status"": ""Paid""}]"
Digi,RM104 Monthly Plan,894a18ce-3776-4dad-a6df-f1878b98877e,"[{""month"": ""2024-11"", ""amount"": 245.76, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 436.31, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 129.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 473.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 364.14, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 469.1, ""status"": ""Paid""}]"
Digi,RM87 Monthly Plan,4312c377-b845-4366-a9e9-eb95df70b9f2,"[{""month"": ""2024-11"", ""amount"": 221.03, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 310.13, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 280.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 233.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 491.66, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 366.57, ""status"": ""Paid""}]"
Digi,RM146 Monthly Plan,7030b471-abcd-4ceb-9fd7-357dc1052422,"[{""month"": ""2024-11"", ""amount"": 457.83, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 323.33, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 303.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 298.67, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 72.39, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 400.87, ""status"": ""Paid""}]"
Maxis,RM78 Monthly Plan,defb5b4e-b6f3-40e3-9b56-325edcffc38d,"[{""month"": ""2024-11"", ""amount"": 138.68, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 120.02, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 295.62, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 480.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 472.88, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 275.56, ""status"": ""Paid""}]"
Maxis,RM89 Monthly Plan,0d51e75f-dea1-4b18-bc44-46d874434f73,"[{""month"": ""2024-11"", ""amount"": 305.41, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 265.0, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 120.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 70.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 336.26, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 464.32, ""status"": ""Paid""}]"
Celcom,RM64 Monthly Plan,8c8e1bed-b35c-4d71-98cd-127b1dce5d42,"[{""month"": ""2024-11"", ""amount"": 289.58, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 200.48, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 152.85, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 321.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 459.66, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 332.98, ""status"": ""Paid""}]"
UMobile,RM56 Monthly Plan,9c1588bd-185b-47ad-82fa-32ffe357e0fa,"[{""month"": ""2024-11"", ""amount"": 380.38, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 254.48, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 459.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 96.86, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 446.59, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 468.91, ""status"": ""Paid""}]"
Maxis,RM114 Monthly Plan,71f56c39-7c88-4577-88bc-96c5ef12ee38,"[{""month"": ""2024-11"", ""amount"": 347.26, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 356.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 366.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 85.7, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 433.42, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 477.42, ""status"": ""Paid""}]"
Maxis,RM148 Monthly Plan,aa4a8213-df00-4444-9cba-6a618760027e,"[{""month"": ""2024-11"", ""amount"": 379.32, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 469.78, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 117.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 247.41, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.2, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 219.25, ""status"": ""Paid""}]"
Digi,RM39 Monthly Plan,a04dcfaf-8d6a-494a-8288-ab9a57769290,"[{""month"": ""2024-11"", ""amount"": 359.9, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 246.59, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 241.68, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 487.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 421.83, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 429.97, ""status"": ""Paid""}]"
Digi,RM128 Monthly Plan,98d9c53e-541f-4894-b931-371abfc3cbbc,"[{""month"": ""2024-11"", ""amount"": 384.58, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 254.19, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 183.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 142.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 496.55, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 197.84, ""status"": ""Paid""}]"
UMobile,RM113 Monthly Plan,97c299e1-d740-4756-8de8-3db92446f073,"[{""month"": ""2024-11"", ""amount"": 445.67, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 260.39, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 473.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 393.52, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 346.93, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 195.64, ""status"": ""Paid""}]"
Celcom,RM74 Monthly Plan,c2571e98-653d-45b6-8d80-c5e58e16d8a9,"[{""month"": ""2024-11"", ""amount"": 333.14, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 481.31, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 387.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 453.44, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 397.42, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 284.62, ""status"": ""Paid""}]"
Celcom,RM71 Monthly Plan,bcf72115-dcb4-4bf7-a593-adfdffbb059a,"[{""month"": ""2024-11"", ""amount"": 437.4, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 319.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 305.44, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 79.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 471.66, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 205.51, ""status"": ""Paid""}]"
Maxis,RM99 Monthly Plan,f06e71dc-4cc5-4db6-ad35-52bb2501d4be,"[{""month"": ""2024-11"", ""amount"": 249.32, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 361.75, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 334.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 207.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 123.36, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 129.38, ""status"": ""Paid""}]"
Celcom,RM99 Monthly Plan,199f9657-b2a6-4408-ada5-651ad2febece,"[{""month"": ""2024-11"", ""amount"": 426.41, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 146.48, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 147.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 182.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 178.52, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 165.53, ""status"": ""Late""}]"
Digi,RM144 Monthly Plan,5af4321d-4785-48f2-b15b-745796b3dc2c,"[{""month"": ""2024-11"", ""amount"": 347.0, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 114.77, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 282.85, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 385.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 290.38, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 120.48, ""status"": ""Paid""}]"
Celcom,RM120 Monthly Plan,0dd79553-6416-464c-9a08-c1b0d6945051,"[{""month"": ""2024-11"", ""amount"": 284.88, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 314.53, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 278.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 323.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 384.54, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 74.3, ""status"": ""Paid""}]"
Maxis,RM59 Monthly Plan,bdf4d7bf-f76a-4175-b6f9-4edd0c80b5e6,"[{""month"": ""2024-11"", ""amount"": 290.41, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 415.7, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 160.5, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 267.48, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 147.89, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 355.24, ""status"": ""Paid""}]"
Digi,RM40 Monthly Plan,3224808e-5d86-4d9f-80b1-62bfe48955eb,"[{""month"": ""2024-11"", ""amount"": 390.75, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 268.3, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 340.79, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 65.06, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 443.74, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 213.2, ""status"": ""Paid""}]"
UMobile,RM145 Monthly Plan,74bc5d8d-10db-4253-923c-dc058d8efcf2,"[{""month"": ""2024-11"", ""amount"": 284.13, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 487.42, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 96.79, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 330.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 180.54, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 147.17, ""status"": ""Pending""}]"
Maxis,RM42 Monthly Plan,9ecaf911-e227-4f4b-909b-e27df02cbe81,"[{""month"": ""2024-11"", ""amount"": 255.86, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 131.59, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 133.32, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 206.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 192.08, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 374.55, ""status"": ""Paid""}]"
UMobile,RM40 Monthly Plan,2f0ad8a1-5bf0-4960-a6ab-4117f7edeb8b,"[{""month"": ""2024-11"", ""amount"": 377.61, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 298.81, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 286.01, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 187.38, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 412.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 495.91, ""status"": ""Paid""}]"
Digi,RM53 Monthly Plan,f219e6e0-a741-4208-aa6c-05425cd7998a,"[{""month"": ""2024-11"", ""amount"": 270.93, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 219.32, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 290.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 231.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 437.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 236.34, ""status"": ""Paid""}]"
UMobile,RM41 Monthly Plan,9c7c4acc-e3a1-4aa9-a68f-892fb9cbe5b7,"[{""month"": ""2024-11"", ""amount"": 460.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 338.34, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 479.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 127.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 336.84, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 84.61, ""status"": ""Paid""}]"
UMobile,RM111 Monthly Plan,dd790da7-8e36-44cc-ab20-959c85d8a779,"[{""month"": ""2024-11"", ""amount"": 427.55, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 442.54, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 275.22, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 89.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 431.33, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 85.62, ""status"": ""Paid""}]"
UMobile,RM150 Monthly Plan,7bae2be9-9e4d-45cd-b8fc-794a0e55e0e6,"[{""month"": ""2024-11"", ""amount"": 213.42, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 159.28, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 465.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 423.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 128.2, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 427.35, ""status"": ""Paid""}]"
UMobile,RM147 Monthly Plan,7a2090c9-4aea-4346-9b72-8cc2b5b0ec67,"[{""month"": ""2024-11"", ""amount"": 461.58, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 394.98, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 344.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 260.5, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 324.48, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 399.8, ""status"": ""Paid""}]"
Maxis,RM78 Monthly Plan,fbf66799-a8c1-46e6-b315-04a551ef64e7,"[{""month"": ""2024-11"", ""amount"": 457.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 405.68, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 372.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 407.19, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 204.02, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 182.89, ""status"": ""Pending""}]"
Celcom,RM78 Monthly Plan,660d02f4-12f5-4989-87a5-2a7348d7a27d,"[{""month"": ""2024-11"", ""amount"": 435.11, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 440.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 198.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 186.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 440.4, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 295.72, ""status"": ""Paid""}]"
Maxis,RM147 Monthly Plan,7ba6df7a-77a6-4318-a766-28fac009890f,"[{""month"": ""2024-11"", ""amount"": 155.6, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 192.23, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 173.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 355.97, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 250.15, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 215.15, ""status"": ""Paid""}]"
Maxis,RM112 Monthly Plan,2db1983b-665d-4e65-bd81-1aae1079cb65,"[{""month"": ""2024-11"", ""amount"": 133.59, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 69.28, ""status"": ""Pending""}, {""month"": ""2024-09"", ""amount"": 203.88, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 434.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 141.92, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 224.1, ""status"": ""Paid""}]"
Digi,RM98 Monthly Plan,fc9ab75f-1fb0-445b-827f-f8c22b37c1a0,"[{""month"": ""2024-11"", ""amount"": 137.42, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 448.94, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 369.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 219.18, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 254.05, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 464.08, ""status"": ""Paid""}]"
Digi,RM76 Monthly Plan,ba4400e3-9315-421d-b294-793638fd8958,"[{""month"": ""2024-11"", ""amount"": 399.78, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 445.68, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 386.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 333.02, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 140.71, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 335.52, ""status"": ""Paid""}]"
Celcom,RM72 Monthly Plan,07c4569f-687b-4507-848b-ad6eeadde676,"[{""month"": ""2024-11"", ""amount"": 175.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 237.36, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 72.97, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 216.53, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 361.42, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 420.04, ""status"": ""Paid""}]"
Maxis,RM109 Monthly Plan,852c6d56-c57b-498d-971b-c34cc9f7ee35,"[{""month"": ""2024-11"", ""amount"": 215.07, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 410.26, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 427.18, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 279.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 199.6, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 286.47, ""status"": ""Paid""}]"
UMobile,RM85 Monthly Plan,1689a513-0ffc-45e3-afc4-a05b691a76bf,"[{""month"": ""2024-11"", ""amount"": 367.7, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 73.66, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 391.9, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 155.97, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 82.97, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 52.34, ""status"": ""Paid""}]"
Celcom,RM84 Monthly Plan,277d2cd2-ae0e-46a2-af7b-75ee785aaba1,"[{""month"": ""2024-11"", ""amount"": 198.49, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 264.73, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 298.47, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 130.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 364.41, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 409.94, ""status"": ""Paid""}]"
Maxis,RM83 Monthly Plan,afd756ee-0e01-46b7-8019-b43278e6ed7e,"[{""month"": ""2024-11"", ""amount"": 297.48, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 261.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 151.68, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 224.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 462.26, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 341.69, ""status"": ""Paid""}]"
UMobile,RM84 Monthly Plan,e156c223-72a6-4ec8-b2e1-21bf89a1098f,"[{""month"": ""2024-11"", ""amount"": 384.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 268.97, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 146.25, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 249.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 210.81, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 59.58, ""status"": ""Paid""}]"
Digi,RM116 Monthly Plan,7563a11b-73af-410e-a1a9-874eb2a3a6a3,"[{""month"": ""2024-11"", ""amount"": 474.73, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 466.45, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 321.28, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 110.14, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 192.28, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 248.51, ""status"": ""Paid""}]"
UMobile,RM85 Monthly Plan,f5fab7b0-7163-4e42-9e61-34f98fe67ef5,"[{""month"": ""2024-11"", ""amount"": 390.3, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 130.92, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 458.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 50.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 322.6, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 325.1, ""status"": ""Paid""}]"
Digi,RM124 Monthly Plan,f31d03cb-7081-4e24-b3b1-21f17fc93d49,"[{""month"": ""2024-11"", ""amount"": 388.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 368.5, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 133.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 164.29, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 412.7, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 185.39, ""status"": ""Paid""}]"
Maxis,RM87 Monthly Plan,a3e86a79-17e1-4028-8624-53d0a5de31eb,"[{""month"": ""2024-11"", ""amount"": 173.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 216.28, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 430.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 124.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 407.22, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 143.45, ""status"": ""Paid""}]"
Celcom,RM92 Monthly Plan,11f76f2f-9d7e-43e2-8191-dbbfa374ba91,"[{""month"": ""2024-11"", ""amount"": 466.82, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 384.56, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 258.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 184.27, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 176.24, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 158.69, ""status"": ""Paid""}]"
Maxis,RM86 Monthly Plan,437038cc-ed15-4eef-83f4-d9c52b17202e,"[{""month"": ""2024-11"", ""amount"": 288.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 184.06, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 260.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 338.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 67.82, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 283.88, ""status"": ""Paid""}]"
Celcom,RM47 Monthly Plan,beb9b011-3e0f-4f44-8518-8f281c434de1,"[{""month"": ""2024-11"", ""amount"": 377.54, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 402.59, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 115.05, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 394.41, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 331.02, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 248.06, ""status"": ""Paid""}]"
